date,open,high,low,close,adj_close,volume,EMA_8,EMA_21,RSI_14,BBL,BBM,BBU,MACD,MACD_H,MACD_S
2018-11-15,268.7799987792969,273.5400085449219,267.010009765625,273.0199890136719,261.50701904296875,135101400,273.4721619593316,274.67674856898896,46.2066807246987,263.15652082425515,272.4445007324219,281.7324806405886,-1.2045866096573832,0.3007143936836747,-1.5053010033410579
2018-11-16,271.7900085449219,274.75,271.2099914550781,273.7300109863281,262.18707275390625,126668000,273.5294617431086,274.5906815160198,47.316466145893706,263.1807322820567,272.3185012817383,281.4562702814199,-1.0612197729112154,0.355264984343874,-1.4164847572550894
2018-11-19,273.04998779296875,273.3800048828125,268.07000732421875,269.1000061035156,257.7522888183594,103061700,272.5451382676435,274.09152920579214,41.328797179928806,262.86948590369354,272.0230010986328,281.17651629357204,-1.5463909381486474,-0.10392494471484626,-1.442465993433801
2018-11-20,265.3599853515625,267.0,263.1499938964844,264.1199951171875,252.9822998046875,136021300,270.6728842342088,273.1850261068281,36.045234427492346,261.77826234182095,271.5485015869141,281.3187408320072,-2.5121418726192815,-0.8557407033483844,-1.656401169270897
2018-11-21,265.8599853515625,267.1499938964844,265.010009765625,265.0199890136719,253.84434509277344,75563700,269.4166852963117,272.4427500074503,37.59786278797134,261.7221611963934,271.5335006713867,281.34484014638,-3.026064711138588,-1.0957308334941525,-1.9303338776444354
2018-11-23,263.17999267578125,264.82000732421875,263.07000732421875,263.25,252.1489715576172,42807900,268.0463107860202,271.6070454613184,35.75921610274868,260.7147823445241,271.19200134277344,281.66922034102276,-3.5607346752982494,-1.304320638123051,-2.2564140371751984
2018-11-26,265.7799987792969,267.75,265.3399963378906,267.5,256.21978759765625,79981400,267.9249083891268,271.2336776921077,42.97087055620648,261.0361049976597,271.30050201416014,281.56489903066057,-3.3087693029808634,-0.8418842126445321,-2.4668850903363313
2018-11-27,266.3399963378906,268.3999938964844,265.6600036621094,268.3999938964844,257.0818176269531,75502400,268.0304829463174,270.97607007432373,44.39443666455647,261.7675321622394,271.5275024414062,281.2874727205731,-2.9455871280063093,-0.3829616301359824,-2.562625497870327
2018-11-28,269.6000061035156,274.5799865722656,268.3299865722656,274.5799865722656,263.0011901855469,127629600,269.48592819652816,271.3036988468639,53.059330684811435,262.18512765743714,271.8680023193359,281.5508769812347,-1.8177706503357172,0.595883878027688,-2.413654528363405
2018-11-29,273.7099914550781,275.54998779296875,272.42999267578125,273.9800109863281,262.426513671875,82346400,270.48461326092814,271.54699995045155,52.20874404368449,262.32693224818274,272.0355026245117,281.7440730008407,-1.0623866895234073,1.0810142710719983,-2.1434009605954056
2018-11-30,273.80999755859375,276.2799987792969,273.45001220703125,275.6499938964844,264.0260925292969,98204200,271.63247562438505,271.9199994000909,54.39995982588174,262.31901752782994,272.1425018310547,281.96598613427943,-0.28752377570583576,1.484701747911656,-1.7722255236174917
2018-12-03,280.2799987792969,280.3999938964844,277.510009765625,279.29998779296875,267.5221252441406,103176300,273.3363672174037,272.5909074358071,58.841753322016835,262.1836913583593,272.51300048828125,282.8423096182032,0.745459781596594,2.0141482441712686,-1.2686884625746748
2018-12-04,278.3699951171875,278.8500061035156,269.8999938964844,270.25,258.8537902832031,177986000,272.65050783575845,272.37809766891553,46.69624632886126,261.9874388598745,272.3559997558594,282.7245606518443,0.2724101668429171,1.2328789035340737,-0.9604687366911566
2018-12-06,265.9200134277344,269.9700012207031,262.44000244140625,269.8399963378906,258.46112060546875,204185400,272.02594972512117,272.14736118427686,46.230676617270085,261.75091980619413,272.09199981689454,282.43307982759495,-0.12141145915569496,0.6712458220283694,-0.7926572811840643
2018-12-07,269.4599914550781,271.2200012207031,262.6300048828125,263.57000732421875,252.4554901123047,161018900,270.1468514138095,271.3676017424534,39.71033918258456,261.1065280608485,271.2199996948242,281.3334713287999,-1.2207503286439305,-0.342474437967893,-0.8782758906760375
2018-12-10,263.3699951171875,265.1600036621094,258.6199951171875,264.07000732421875,252.93441772460938,151445900,268.79644161612265,270.70418406806846,40.431848351078074,260.8030217662431,270.3985000610352,279.99397835582727,-1.9077424519458077,-0.8235732490158161,-1.0841692029299916
2018-12-11,267.6600036621094,267.8699951171875,262.4800109863281,264.1300048828125,252.9918670654297,121504400,267.7594556753871,270.10653141486335,40.52382768964542,260.39062439846555,269.71699981689454,279.04337523532354,-2.3470757394762813,-1.0103252292370317,-1.3367505102392496
2018-12-12,267.4700012207031,269.0,265.3699951171875,265.4599914550781,254.26577758789062,97976700,267.24846362642955,269.6841186912465,42.63827431642939,259.9513597584155,269.3614990234375,278.7716382884595,-2.435655064816956,-0.879123643662165,-1.556531421154791
2018-12-13,266.5199890136719,267.489990234375,264.1199951171875,265.3699951171875,254.17959594726562,96662700,266.8310261799313,269.29192563905934,42.52809706567278,259.545400910968,269.02699890136716,278.50859689176633,-2.4608994591280293,-0.7234944303785906,-1.7374050287494387
2018-12-14,262.9599914550781,264.0299987792969,259.8500061035156,260.4700012207031,249.48622131347656,116961100,265.4174650778806,268.48993251011785,36.932388449232654,258.34100486053256,268.5404983520508,278.73999184356904,-3.0724674322372607,-1.0680499227902573,-2.0044175094470034
2018-12-17,259.3999938964844,260.6499938964844,253.52999877929688,255.36000061035156,244.5917205810547,165492300,263.1824729739852,267.2963023374118,32.17748851902101,256.12076724877954,267.6574989318848,279.19423061499003,-4.113829363426589,-1.6875294831836687,-2.4262998802429205
2018-12-18,257.20001220703125,257.95001220703125,253.27999877929688,255.0800018310547,244.32351684570312,134515100,261.38192383111175,266.1857295641066,31.93487273828382,254.27608193912008,266.7249984741211,279.1739150091221,-4.803805732994874,-1.9020046822015626,-2.9018010507933116
2018-12-19,255.1699981689453,259.3999938964844,249.35000610351562,251.25999450683594,240.6645965576172,214992800,259.1326062034949,264.8288445589002,28.749964293351088,251.6630064777818,265.83299789428713,280.00298931079243,-5.696238355405285,-2.2355498436895784,-3.4606885117157065
2018-12-20,249.86000061035156,251.6199951171875,244.64999389648438,247.1699981689453,236.7470703125,252053400,256.4742488624839,263.2234948870861,25.78486016189704,248.53938713280698,264.985498046875,281.43160896094304,-6.749246024602201,-2.6308460103091953,-4.118400014293005
2018-12-21,246.74000549316406,249.7100067138672,239.97999572753906,240.6999969482422,231.89622497558594,255345600,252.96885954820794,261.17590416537297,21.931518865246673,244.06128239989312,263.76949844360354,283.47771448731396,-8.207044617165025,-3.2709156822976153,-4.936128934867409
2018-12-24,239.0399932861328,240.83999633789062,234.27000427246094,234.33999633789062,225.76882934570312,147311600,248.82911216813744,258.7362761810564,18.93584301119057,238.61967152601662,262.32399826049806,286.02832499497947,-9.90716401291894,-3.976828062441225,-5.930335950477716
2018-12-26,235.97000122070312,246.17999267578125,233.75999450683594,246.17999267578125,237.17579650878906,218485400,248.24041894761385,257.594795862395,36.36263325611283,236.63403635107187,261.2579978942871,285.8819594375023,-9.35437691478117,-2.7392327714427633,-6.615144143338407
2018-12-27,242.57000732421875,248.2899932861328,238.9600067138672,248.07000732421875,238.99667358398438,186267300,248.20254969797048,256.7289059952881,38.630610142225756,235.18424996396334,260.24149856567385,285.29874716738436,-8.52635629731759,-1.528969723183347,-6.997386574134244
2018-12-28,249.5800018310547,251.39999389648438,246.4499969482422,247.75,238.68836975097656,153100200,248.10198309842147,255.91264181389826,38.38119412631797,234.20474079724,258.89999923706057,283.59525767688115,-7.810658715476791,-0.6506177130740367,-7.160041002402754
2018-12-31,249.55999755859375,250.19000244140625,247.47000122070312,249.9199981689453,240.7790069580078,144299400,248.50598644742678,255.36785602799347,41.15567349068719,233.76241910308184,257.6969985961914,281.631578089301,-6.86186958056669,0.2385371374688514,-7.100406718035542
2019-01-02,245.97999572753906,251.2100067138672,245.9499969482422,250.17999267578125,241.02947998046875,126925200,248.87798783150555,254.8962320868833,41.495569811317154,233.8386235622299,256.4234985351562,279.00837350808257,-6.018244255377738,0.8657299701262442,-6.883974225503982
2019-01-03,248.22999572753906,248.57000732421875,243.6699981689453,244.2100067138672,235.27783203125,144140700,247.8406586942526,253.92475705297272,36.30931612038652,234.21553998008963,254.66899948120118,275.1224589823127,-6.0840983587201265,0.6399006934270854,-6.723999052147212
2019-01-04,247.58999633789062,253.11000061035156,247.1699981689453,252.38999938964844,243.15866088867188,142628800,248.85162329322947,253.78523362903414,46.226427729820365,234.6717904375256,253.7759994506836,272.8802084638416,-4.933610335804673,1.4323109730740322,-6.365921308878705
2019-01-07,252.69000244140625,255.9499969482422,251.69000244140625,254.3800048828125,245.0758819580078,103139100,250.08015253535905,253.83930374301397,48.33408251360505,235.4472326781697,253.00299987792968,270.55876707768965,-3.7591512076549236,2.0854160809790256,-5.844567288633949
2019-01-08,256.82000732421875,257.30999755859375,254.0,256.7699890136719,247.37843322753906,102512600,251.56678286387302,254.10572967671015,50.8268624226553,235.71608421325593,252.66299896240236,269.60991371154876,-2.538946812837139,2.644496380637448,-5.183443193474587
2019-01-09,257.55999755859375,258.9100036621094,256.19000244140625,257.9700012207031,248.53456115722656,95006600,252.9897202765019,254.45702708980042,52.07711588731067,236.06867992781065,252.35799865722657,268.6473173866425,-1.4673068132985065,2.9729091041408644,-4.440215917439371
2019-01-10,256.260009765625,259.1600036621094,255.5,258.8800048828125,249.41127014160156,96823900,254.2986724112376,254.85911598007425,53.051948122967254,236.44838789781784,252.09549865722656,267.7426094166353,-0.5604435688366607,3.1038178788821686,-3.6642614477188293
2019-01-11,257.67999267578125,259.010009765625,257.0299987792969,258.9800109863281,249.50762939453125,73858100,255.33896987236884,255.2337427988246,53.16470116823136,237.04851587062998,251.77149963378906,266.49448339694817,0.10522707354422778,3.015590817010446,-2.910363743466218
2019-01-14,256.8599853515625,258.29998779296875,256.4100036621094,257.3999938964844,247.9854278564453,70908200,255.79697521106118,255.43067471679367,51.07751851934545,237.81435879311243,251.3729995727539,264.9316403523954,0.3663004942675059,2.6213313901869792,-2.2550308959194734
2019-01-15,257.82000732421875,260.70001220703125,257.80999755859375,260.3500061035156,250.82752990722656,85208300,256.8087598538288,255.87788666104112,54.656800791168926,237.82521262754236,251.36699981689452,264.90878700624665,0.9308731927876863,2.548723270965728,-1.6178500781780414
2019-01-16,260.8299865722656,261.9700012207031,260.6000061035156,260.9800109863281,251.43446350097656,77636700,257.7357045499398,256.3417161451581,55.40713990425874,237.53610386935654,251.64800033569335,265.75989680203014,1.3939884047816804,2.4094707863677773,-1.015482381586097
2019-01-17,260.010009765625,263.9200134277344,259.9599914550781,262.9599914550781,253.34205627441406,96118400,258.8966571955261,256.94337753696897,57.77221741238981,237.11044015703283,252.04199981689453,266.97355947675624,1.9532796585571077,2.3750096321145637,-0.421729973557456
2019-01-18,264.9800109863281,266.9800109863281,263.0,266.4599914550781,256.71405029296875,127900300,260.5773981420932,257.80852425679706,61.644763025036845,236.54916537788785,252.80199966430663,269.0548339507254,2.768873885296159,2.552483087082892,0.216390798213267
2019-01-22,264.82000732421875,265.05999755859375,261.05999755859375,262.8599853515625,253.24569702148438,115531200,261.0846397441975,258.2677479926848,55.960196279998364,236.96774419975915,253.5864990234375,270.20525384711584,2.816891751512685,2.080400762639534,0.7364909888731507
2019-01-23,264.010009765625,264.7900085449219,260.6600036621094,263.4100036621094,253.7755889892578,86030300,261.6013872815113,258.7352257808143,56.61840747935524,238.7185695038575,254.72199935913085,270.7254292144042,2.8661615006969896,1.7037364094590712,1.1624250912379184
2019-01-24,263.2099914550781,264.20001220703125,262.0799865722656,263.54998779296875,253.9104461669922,59204100,262.03440961739074,259.1729314182829,56.79539241346396,242.91308379013088,256.18249893188477,269.45191407363865,2.8614781991078644,1.3592424862959567,1.5022357128119077
2019-01-25,265.6099853515625,266.70001220703125,263.6600036621094,265.7799987792969,256.0589294433594,96883400,262.866762764481,259.77357390564777,59.62153149858709,244.11020436785884,257.16249923706056,270.2147941062623,3.09318885883323,1.2727625168170575,1.8204263420161724
2019-01-28,263.3900146484375,263.8299865722656,261.7900085449219,263.760009765625,254.11280822753906,85613700,263.06526209806856,260.1359771656457,56.04527113717001,245.31649048424114,257.94699935913087,270.5775082340206,2.9292849324228314,0.8870868723253271,2.0421980600975043
2019-01-29,263.9200134277344,264.54998779296875,262.4800109863281,263.4100036621094,253.7755889892578,66136300,263.1418713345221,260.4336159380515,55.424913237111845,246.84130373546634,258.7299995422363,270.6186953490063,2.7082553964705767,0.5328458690984581,2.1754095273721186
2019-01-30,265.1000061035156,268.5199890136719,264.25,267.5799865722656,257.7930908203125,92473700,264.12811916513175,261.08328599570734,60.9681767216721,247.85685786041142,259.61299896240234,271.36914006439326,3.0448331694244075,0.6955389136418311,2.3492942557825764
2019-01-31,267.510009765625,270.4700012207031,267.2699890136719,269.92999267578125,260.05712890625,104012100,265.4174243897205,261.8875320575322,63.70730248354723,248.8626772212766,260.60049896240236,272.3383207035281,3.5298923321882967,0.944478461124576,2.5854138710637207
2019-02-01,270.1499938964844,271.20001220703125,269.17999267578125,270.05999755859375,260.182373046875,85782500,266.4491073161368,262.6304834667196,63.85840642362738,252.24813668702527,261.8929985046387,271.5378603222521,3.818623849417179,0.9865679826827662,2.8320558667344127
2019-02-04,270.1099853515625,272.0299987792969,269.3599853515625,271.9599914550781,262.0128479003906,60744800,267.67374823590154,263.4786205565704,66.08108045090297,253.31557866445317,262.87149810791016,272.4274175513671,4.195127679331165,1.0904574500774018,3.104670229253763
2019-02-05,272.44000244140625,273.44000244140625,271.8800048828125,273.1000061035156,263.1112060546875,79552800,268.8795833175936,264.35329196992905,67.37745135048715,254.0878048741753,263.8074981689453,273.5271914637153,4.526291347664539,1.137296894728621,3.3889944529359184
2019-02-06,272.7900085449219,273.3399963378906,271.9200134277344,272.739990234375,262.76434326171875,58347800,269.7374515213228,265.11571908487866,66.5129034389362,254.69847942938367,264.60599822998046,274.51351703057725,4.62173243644412,0.9861903868065611,3.6355420496375586
2019-02-07,270.94000244140625,271.54998779296875,268.2900085449219,270.1400146484375,260.2594909667969,95482000,269.82690999401495,265.57247322702034,60.477571773898504,255.53067264805162,265.21449890136716,274.8983251546827,4.2544367669946155,0.4951157738856451,3.7593209931089704
2019-02-08,268.75,270.5799865722656,267.8299865722656,270.4700012207031,260.577392578125,75788900,269.9698191555012,266.01770304462786,60.96174119326706,256.3214186640348,265.7939987182617,275.26657877248863,3.9521161108733622,0.1542360942115133,3.797880016661849
2019-02-11,271.20001220703125,271.489990234375,270.0299987792969,270.6199951171875,260.7218933105469,68021400,270.1143027025426,266.43609323304236,61.1944482756177,257.2418886621973,266.37599792480466,275.510107187412,3.6782094695002456,-0.09573643772928309,3.7739459072295287
2019-02-12,272.4200134277344,274.5199890136719,272.3399963378906,274.1000061035156,264.0746154785156,72270200,271.0000145694255,267.13281258490355,66.22490535615243,258.4877820141514,267.21099853515625,275.9342150561611,3.867201984521955,0.074604861833941,3.792597122688014
2019-02-13,275.0299987792969,275.92999267578125,274.55999755859375,274.989990234375,264.9320068359375,65277200,271.88667582830317,267.84710146212825,67.38919604002665,259.1869839444284,267.94299774169923,276.69901153897007,4.039574366174918,0.19758179478952265,3.8419925713853953
2019-02-14,273.7799987792969,275.6400146484375,272.8699951171875,274.3800048828125,264.3443908691406,83234400,272.44074895152744,268.4410017730996,65.71708555924351,260.05181419017396,268.6129974365234,277.1741806828729,3.9997471784278673,0.12620368563397744,3.87354349279389
2019-02-15,276.3599853515625,277.4100036621094,276.1300048828125,277.3699951171875,267.2249755859375,97088700,273.5361369883408,269.2527284407439,69.68746488118089,260.3599464277353,269.33349761962893,278.3070488115226,4.283408547596878,0.32789204384239,3.9555165037544877
2019-02-19,276.4800109863281,278.5799865722656,276.4700012207031,277.8500061035156,267.68743896484375,59120800,274.49477456949074,270.0342991373595,70.2824866074545,260.2754150939201,269.90299835205076,279.5305816101814,4.460475432131261,0.4039671427014184,4.056508289429843
2019-02-20,277.80999755859375,278.9200134277344,277.25,278.4100036621094,268.2269592285156,76610800,275.36482547896156,270.79572682142765,70.99774340620445,260.93690044189236,270.6804992675781,280.42409809326386,4.569098657533914,0.4100722944832569,4.159026363050657
2019-02-21,277.70001220703125,278.1000061035156,276.3500061035156,277.4200134277344,267.273193359375,64214700,275.8215339120222,271.3979346947283,67.88699030357603,261.8256090266237,271.38099975585936,280.93639048509505,4.423599217293884,0.2116582833945806,4.211940933899303
2019-02-22,278.1099853515625,279.3599853515625,277.3999938964844,279.1400146484375,268.9302673339844,78114600,276.55897407567005,272.1017601450655,70.32012210705575,262.7524843176625,272.16050109863284,281.5685178796032,4.457213930604553,0.19621839736420021,4.260995533240353
2019-02-25,280.7300109863281,281.30999755859375,279.42999267578125,279.5199890136719,269.2963562011719,69030700,277.216977395226,272.77614458766607,70.84565290387248,263.39470275374487,272.8475006103516,282.3002984669583,4.440832807559957,0.14386981945568333,4.296962988104274
2019-02-26,279.1300048828125,280.29998779296875,278.8999938964844,279.32000732421875,269.1036682128906,56844100,277.6843173794466,273.3710412000799,70.14171707101455,264.7801238563097,273.62550048828126,282.47087712025285,4.31327617936671,0.013050553009948729,4.300225626356761
2019-02-27,278.5199890136719,279.5899963378906,277.4800109863281,279.20001220703125,268.9880676269531,56921600,278.0211384522432,273.9009476552573,69.69423591480262,266.6568696447241,274.41500091552734,282.1731321863306,4.120190796985867,-0.14402786349671626,4.264218660482583
2019-02-28,278.9599914550781,279.45001220703125,278.32000732421875,278.67999267578125,268.4870300292969,69268300,278.1675505019183,274.33540629348676,67.67914796673422,267.6977311669648,274.9700012207031,282.24227127444146,3.8321442084315436,-0.345659561640832,4.177803770072376
2019-03-01,280.44000244140625,280.8800048828125,278.82000732421875,280.4200134277344,270.1634521484375,78880500,278.66809781876634,274.8885523966002,70.72884348869069,268.23963817826575,275.49450225830077,282.7493663383358,3.7795454221661657,-0.3186066783249686,4.098152100491134
2019-03-04,281.6000061035156,281.8699951171875,276.8399963378906,279.3999938964844,269.1807861328125,106494600,278.8307413915926,275.2986834420442,66.75253398811141,268.9823715620278,275.9615020751953,282.9406325883628,3.5320579495484026,-0.4528753207541856,3.984933270302588
2019-03-05,279.5400085449219,279.760009765625,278.4100036621094,279.0199890136719,268.81463623046875,59114600,278.87279641872135,275.6369839485558,65.28011997949588,269.47476781312815,276.314501953125,283.1542360931218,3.2358124701655697,-0.5992966401096149,3.8351091102751846
2019-03-06,279.1499938964844,279.1600036621094,276.9700012207031,277.3299865722656,267.18646240234375,75039800,278.5299497861756,275.7908932779839,59.04261888049059,269.84503172039217,276.5260009765625,283.20697023273283,2.739056508191709,-0.8768420816667808,3.6158985898584897
2019-03-07,276.8299865722656,276.989990234375,274.07000732421875,275.010009765625,264.9512939453125,94885100,277.74774089271995,275.71990386776946,51.7347161769518,270.15511396452115,276.639501953125,283.1238899417288,2.027837024950486,-1.2704492519264035,3.2982862768768895
2019-03-08,272.94000244140625,274.6499938964844,272.4200134277344,274.4599914550781,264.42138671875,85795800,277.01712990657734,275.6053663757066,50.14991235396874,271.028188750041,276.85550079345705,282.6828128368731,1.4117635308707577,-1.5092181968049054,2.920981727675663
2019-03-11,275.260009765625,278.6199951171875,275.2300109863281,278.44000244140625,268.255859375,65098900,277.333323803206,275.86306056349747,59.75671144898995,272.2307196548715,277.2540008544922,282.27728205411285,1.4702632397085154,-1.1605747903737185,2.630838030082234
2019-03-12,279.05999755859375,280.07000732421875,278.8500061035156,279.489990234375,269.2674560546875,79667500,277.81258301013247,276.19278144266815,61.84572223277325,273.6735144414646,277.69750061035154,281.7214867792385,1.6198015674643216,-0.80882917009433,2.4286307375586516
2019-03-13,280.4800109863281,282.3800048828125,280.29998779296875,281.3399963378906,271.0498352050781,80639200,278.5964526385232,276.66071006950654,65.26681910569161,274.0960050473757,278.0595001220703,282.0229951967649,1.9357425690166679,-0.39431053483358713,2.330053103850255
2019-03-14,281.3699951171875,281.8399963378906,280.6700134277344,281.1600036621094,270.8763427734375,67518400,279.1661306437646,277.06973675974314,64.65935605694837,274.45024309158936,278.36800079345704,282.2857584953247,2.0963938840214382,-0.1869273758630534,2.2833212598844916
2019-03-15,280.5400085449219,282.2099914550781,280.3299865722656,281.30999755859375,272.2146911621094,81309000,279.6425455137266,277.4552150141841,64.95210330135117,275.0652203437075,278.7145004272461,282.3637805107847,2.1873304995424974,-0.07679260827359569,2.264123107816093
2019-03-18,281.54998779296875,282.6600036621094,281.29998779296875,282.3299865722656,273.2016906738281,62199800,280.2397546378464,277.89837606491875,66.95661884127621,275.0344394330732,278.9625,282.89056056692675,2.341378572927624,0.061804372089224735,2.2795742008383995
2019-03-19,283.510009765625,284.3599853515625,281.4100036621094,282.3999938964844,273.2694091796875,90268100,280.71980780643264,278.3076140496065,67.0957205676459,275.01401576632617,279.18999938964845,283.36598301297073,2.4121937568261274,0.10609564479018196,2.3060981120359454
2019-03-20,282.1600036621094,283.5,280.32000732421875,281.54998779296875,272.4468994140625,84609200,280.9042922478851,278.6023752990031,63.59517713688596,275.0598657494303,279.3469985961914,283.6341314429525,2.301916948882024,-0.003344930523137446,2.3052618794051614
2019-03-21,280.6400146484375,285.17999267578125,280.5899963378906,284.7300109863281,275.52410888671875,79550400,281.7544519675391,279.1594330887599,69.9183521031661,274.9025436531267,279.7124984741211,284.5224532951155,2.5950188787792285,0.2318055994992534,2.363213279279975
2019-03-22,283.2200012207031,283.79998779296875,279.17999267578125,279.25,270.2212829589844,122659300,281.1979070858638,279.16766644432715,52.87477842323422,274.9105479784551,279.7179977416992,284.5254475049433,2.0302406415366363,-0.26637811019467117,2.2966187517313075
2019-03-25,278.8699951171875,280.19000244140625,277.6400146484375,279.0400085449219,270.01806640625,85575200,280.7183740767656,279.1560611807448,52.3481843356999,274.8776031309043,279.6939987182617,284.5103943056191,1.562312896020785,-0.587444684568418,2.149757580589203
2019-03-26,280.989990234375,282.17999267578125,279.55999755859375,281.1199951171875,272.03082275390625,68125900,280.80762319685937,279.3346006295123,56.92436058578919,274.929905661535,279.7839981079102,284.6380905542854,1.4730225673470727,-0.5413880105937046,2.0144105779407773
2019-03-27,281.1099853515625,281.760009765625,277.92999267578125,279.6499938964844,270.6083068847656,72224700,280.5503722412205,279.3632727446915,53.04708507850336,274.9596358652643,279.80649719238284,284.65335851950135,1.1870994965289583,-0.6618488651294552,1.8489483616584135
2019-03-28,280.3500061035156,281.2099914550781,279.07000732421875,280.7099914550781,271.634033203125,56238500,280.5858431776333,279.48570171836303,55.405816901363124,275.07546369649475,279.90799713134766,284.74053056620056,1.1001414592702758,-0.5990455219105102,1.699186981180786
2019-03-29,282.3900146484375,282.8399963378906,281.1400146484375,282.4800109863281,273.34686279296875,82186800,281.0067693573433,279.7579116518144,59.10061461211356,275.0465027120229,280.01099700927733,284.97549130653175,1.2488577055288488,-0.3602634205215498,1.6091211260503986
2019-04-01,284.70001220703125,286.1600036621094,284.3999938964844,285.8299865722656,276.5885314941406,77617900,282.0785954051038,280.30991846276453,65.00956171714093,274.7413468381413,280.3324966430664,285.92364644799153,1.7686769423392548,0.12764465303108485,1.64103228930817
2019-04-02,286.0400085449219,286.2300109863281,285.0899963378906,285.9700012207031,276.7239990234375,40070400,282.9433522530147,280.82447144075894,65.23563236051984,274.59060717468583,280.679997253418,286.76938733215013,2.1188808122557816,0.3822788183580892,1.7366019938976924
2019-04-03,287.32000732421875,287.760009765625,285.75,286.4200134277344,277.1594543457031,68243200,283.71594362517465,281.3331570759385,65.99606280682679,274.74821437092436,281.1344985961914,287.52078282145845,2.3827865492361298,0.5169476442707497,1.86583890496538
2019-04-04,286.7799987792969,287.4599914550781,286.010009765625,287.17999267578125,277.8948669433594,48997500,284.4857323030872,281.86468758501513,67.29705344065457,275.49614277709225,281.74299774169924,287.98985270630624,2.621044718072085,0.6041646504853637,2.016880067586721
2019-04-05,287.9200134277344,288.6300048828125,287.6000061035156,288.57000732421875,279.23992919921875,58621700,285.3933489744498,282.47426210676093,69.58886998063319,276.4841935306982,282.44849853515626,288.41280353961434,2.9190868676888613,0.721765440081712,2.1973214276071493
2019-04-08,288.1000061035156,288.9100036621094,287.3699951171875,288.7900085449219,279.4528503417969,53566300,286.14816221233247,283.04842087386646,69.9478407151551,276.67880191930874,282.965998840332,289.2531957613553,3.0997413384660035,0.721935928687083,2.3778054097789205
2019-04-09,287.7200012207031,288.0799865722656,286.70001220703125,287.30999755859375,278.02069091796875,66142300,286.40634784483495,283.43583693611436,64.43736853331464,277.0076589565935,283.356999206543,289.70633945649246,2.9705109087205983,0.4741643991533424,2.496346509567256
2019-04-10,287.7699890136719,288.3900146484375,287.30999755859375,288.2900085449219,278.9690246582031,52601500,286.8249391115209,283.8771252641877,66.32893680295079,277.06580583115766,283.70449981689455,290.34319380263145,2.9478138473331796,0.3611738702127387,2.586639977120441
2019-04-11,288.8299865722656,288.8399963378906,287.5799865722656,288.2099914550781,278.8915710449219,55093100,287.1327285212003,284.27102219063227,66.0201624565177,277.2408712341185,284.05699920654297,290.8731271789674,2.8617063305680404,0.2200530827580791,2.6416532478099612
2019-04-12,290.0,290.4700012207031,288.260009765625,290.1600036621094,280.7785339355469,69727800,287.80545633029124,284.80638414258476,69.71962538674559,277.2961725394832,284.49949951171874,291.70282648395425,2.9990721877064743,0.2859351519172102,2.713137035789264
2019-04-15,290.239990234375,290.3500061035156,289.0799865722656,289.9700012207031,280.59466552734375,49596700,288.28646630593835,285.2758038769592,68.93213430895564,277.3593402962255,284.8815002441406,292.4036601920557,3.010662428979174,0.23802031455192774,2.772642114427246
2019-04-16,290.95001220703125,291.010009765625,289.5,290.1600036621094,280.7785339355469,52153200,288.702807940643,285.71982203924557,69.30550121974181,277.49014118847464,285.2695007324219,293.0488602763691,2.9829859013974556,0.1682750295761677,2.814710871821288
2019-04-17,291.3999938964844,291.42999267578125,288.989990234375,289.45001220703125,280.09149169921875,58268300,288.8688533331737,286.058930236317,66.10837688783371,277.8780907638939,285.664501953125,293.4509131423561,2.8099230968567213,-0.003830219971653559,2.813753316828375
2019-04-18,290.1000061035156,290.32000732421875,288.6600036621094,290.0199890136719,280.64306640625,68708500,289.1246612621733,286.4190264888038,67.4082133951531,277.9200355224336,285.9290008544922,293.9379661865508,2.705634773369468,-0.08649483476712572,2.7921296081365936
2019-04-22,289.1700134277344,290.44000244140625,289.07000732421875,290.2699890136719,280.8849182128906,40160100,289.3791785402841,286.7691139910645,67.9881422904047,278.90101460830067,286.4800003051758,294.0589860020509,2.610064549219601,-0.14565204713359448,2.7557165963531953
2019-04-23,290.67999267578125,293.1400146484375,290.4200134277344,292.8800048828125,283.4105529785156,52246600,290.15713994973487,287.32464952667794,73.32472564788063,279.933591294473,287.1720001220703,294.4104089496676,2.8324904230569246,0.06141906136298303,2.7710713616939415
2019-04-24,292.7900085449219,293.1600036621094,292.07000732421875,292.2300109863281,282.7816162109375,50392900,290.6177779578667,287.77059147755523,70.1866891527432,280.74392231424235,287.72750091552734,294.71107951681233,2.84718648031145,0.06089209489400682,2.786294385417443
2019-04-25,292.1199951171875,292.7799987792969,290.7300109863281,292.04998779296875,282.6074523925781,57770900,290.9360468101116,288.1596275062292,69.30206742909886,282.23609559293345,288.3475006103516,294.4589056277697,2.776419303882392,-0.007900065228040987,2.784319369110433
2019-04-26,292.1000061035156,293.489990234375,291.239990234375,293.4100036621094,283.9234619140625,50916400,291.4858149994444,288.63693442949096,72.15713841267373,283.61903976647636,288.9825012207031,294.34596267492986,2.848880569953451,0.05164896067441438,2.7972316092790366
2019-04-29,293.510009765625,294.45001220703125,293.4100036621094,293.8699951171875,284.3685607910156,57197700,292.01563280338735,289.11266721928155,73.069450581656,284.70137822999686,289.55200042724607,294.4026226244953,2.9029655841058,0.08458717986141062,2.8183784042443896
